"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","0","tests.ai_edited_test.nn","test_ai_moe_utils","TestDetachAndRequiresGrad","","","test_detach_none","Test that None input returns None."
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","2","tests.ai_edited_test.cli","test_ai_ernie_config","TestErnieMoEConfig","","","test_moe_layer_end_index_default","Test moe_layer_end_index default behavior (should be num_hidden_layers-1 when -1)."
"passed","Thu May 21 17:29:09 GMT 2026","Thu May 21 17:29:09 GMT 2026","2","tests.transformers","test_cache_utils","CacheUtilsTest","","","test_dynamic_cache_iter","Test __iter__ for DynamicCache"
"passed","Thu May 21 17:29:44 GMT 2026","Thu May 21 17:29:44 GMT 2026","1","tests.transformers","test_masking_utils","MaskingUtilsTest","","","test_full_mask_optimization_returns_none","
        Test the optimization: If attention_mask is all ones (no padding) and
        no or_mask_function is present, it should return None to verify
        backend optimization (avoiding unnecessary mask creation).
        "
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","2","tests.ai_edited_test.nn","test_ai_mlp","TestMLP","","","test_mlp_init_custom_proj_names","MLP with custom projection names should set attributes correctly."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoLinear","","","test_auto_dist_config_with_prefix","Test auto_dist_config with prefix ending in dot."
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_pp_model","TestGetPPVPSplitLayers","","","test_vp_size_1_negative_skip","Test with vp_size=1 and negative skip_recompute_num defaults to vp_size."
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_embedding_utils","TestDistGatherTensorWithGradient","","","test_none_input_returns_none",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_formatter","TestStringFormatter","","","test_apply_invalid_slot_type_raises","StringFormatter with int slot raises ValueError during __post_init__
        because int has no placeholder."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_timer","TestTimerGPUTimerFallback","","","test_gpu_event_timer_is_timer_when_none",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_lm_head","TestLMHead","","","test_lm_head_init_with_bias","LMHead with bias should create a bias parameter."
"passed","Thu May 21 17:28:35 GMT 2026","Thu May 21 17:28:36 GMT 2026","1082","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_model_decoder_model",""
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","3","tests.ai_edited_test.transformers","test_ai_moe_gate","TestPretrainedMoEGateTop1Gating","","","test_top1gating_with_used_token",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_alltoall_layer","TestMOEAlltoAllLayerIsSubclass","","","test_moe_alltoall_layer_inherits_from_base","Test that MOEAlltoAllLayer is a subclass of MOELayerBase."
"skipped","Thu May 21 17:25:02 GMT 2026","Thu May 21 17:25:04 GMT 2026","1544","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_prepare_and_validate_optional_call_args",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_quantization_config","TestQuantizationConfigFromDict","","","test_from_dict_with_extra_kwargs","Test from_dict with extra kwargs and return_unused_kwargs=False."
"passed","Thu May 21 17:12:36 GMT 2026","Thu May 21 17:12:36 GMT 2026","0","tests.transformers.ernie4_5_moe_vl","test_processor","Ernie4_5_VLProcessorTest","","","test_unstructured_kwargs_batched",""
"passed","Thu May 21 17:19:54 GMT 2026","Thu May 21 17:19:54 GMT 2026","2","tests.transformers.qwen2","test_modeling","Qwen2ModelTest","","","test_hidden_states_output",""
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","8","tests.ai_edited_test.nn","test_ai_moe_deepep_layer","TestModularMoELayer","","","test_init_has_gate","Test that gate is created during initialization."
"passed","Thu May 21 17:13:49 GMT 2026","Thu May 21 17:13:49 GMT 2026","53","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeModelTest","","","test_forward_signature",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_center",""
"skipped","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.cli","test_ai_tensorboard_callback","TestTensorBoardCallback","","","test_init_requires_tensorboard","Test that TensorBoardCallback raises RuntimeError without tensorboard."
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestCheck","","","test_english_returns_true",""
"passed","Thu May 21 17:07:40 GMT 2026","Thu May 21 17:07:40 GMT 2026","1","tests.dataset","test_collate","TestGenMtpAttnMask","","","test_output_shape",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_linear","TestLinear","","","test_linear_create_explicit_type","Explicit linear_type should be used directly."
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_callbacks_init","TestCallbacksInit","","","test_orthogonal_callback_importable","Test OrthogonalCallback is importable."
"skipped","Thu May 21 17:16:47 GMT 2026","Thu May 21 17:16:47 GMT 2026","0","tests.transformers.glm_moe_dsa","test_modeling","GlmMoeDsaModelIntegrationTest","","","test_pretrained_save_and_load","test the pretrained model save and load with two different ways: url-file-name & model_state name

        eg: `bert-base-uncased.pdparams` and `model_state.pdparams`
        "
"passed","Thu May 21 17:13:49 GMT 2026","Thu May 21 17:13:49 GMT 2026","40","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeModelTest","","","test_lm_head_model",""
"passed","Thu May 21 17:23:09 GMT 2026","Thu May 21 17:23:14 GMT 2026","5424","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_processor",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","2","tests.ai_edited_test.nn","test_ai_topk_gate","TestTopKGateInit","","","test_init_with_gate_weight","Test initialization with external gate_weight."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_ckpt_quant_utils","TestGroupWiseQuantDequant","","","test_quant_symmetry","Test symmetric quantization."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertTxtData","","","test_sft_with_label_field",""
"skipped","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_qlora","TestQloraWeightQuantize","","","test_qlora_weight_quantize_no_dict","Test qlora_weight_quantize with return_dict=False."
"skipped","Thu May 21 17:11:47 GMT 2026","Thu May 21 17:11:47 GMT 2026","0","tests.transformers.ernie4_5_moe_vl","test_modeling","Ernie4_5_VLModelTest","","","test_retain_grad_hidden_states_attentions",""
"passed","Thu May 21 17:19:03 GMT 2026","Thu May 21 17:19:04 GMT 2026","1620","tests.transformers.paddleocr_vl","test_processor","PaddleOCRVLProcessorTest","","","test_kwargs_overrides_custom_image_processor_kwargs",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","1","tests.ai_edited_test.utils","test_ai_profiler","TestProfilerOptions","","","test_parse_sorted_key",""
"passed","Thu May 21 17:23:05 GMT 2026","Thu May 21 17:23:07 GMT 2026","1862","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_overlapping_text_image_kwargs_handling",""
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_utils","TestPermuteFast","","","test_permute_preserves_shape","Test that permute preserves the hidden dimension."
"passed","Thu May 21 17:29:54 GMT 2026","Thu May 21 17:29:54 GMT 2026","1","tests.ai_edited_test.cli","test_ai_preprocess_args","TestCoarseProcessorArguments","","","test_frames_sample_leading","Test video_frames_sample 'leading' is accepted."
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestIsPaddleTensor","","","test_numpy_array",""
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_optimization","TestIsInteger","","","test_is_integer_true",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_template","TestReasoningTemplate","","","test_encode_oneturn_thinking_disabled",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_quantization_utils","TestQuantizationUtils","","","test_parse_weight_quantize_algo_ignored",""
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_pp_model","TestGetPPVPSplitLayers","","","test_vp_size_1_skip_positive","Test with vp_size=1 and positive skip returns all layers."
"passed","Thu May 21 17:07:40 GMT 2026","Thu May 21 17:07:40 GMT 2026","1","tests.data","test_collate","TestTuple","","","test_tuple",""
"passed","Thu May 21 17:08:53 GMT 2026","Thu May 21 17:08:53 GMT 2026","10","tests.generation","test_logits_process","LogitsProcessorTest","","","test_bias_dist_processor",""
"passed","Thu May 21 17:18:25 GMT 2026","Thu May 21 17:18:25 GMT 2026","46","tests.transformers.llama","test_modeling","LlamaModelTest","","","test_resize_tokens_embeddings",""
"passed","Thu May 21 17:12:45 GMT 2026","Thu May 21 17:12:45 GMT 2026","1","tests.transformers.gemma3_text","test_modeling","Gemma3TextModelTest","","","test_inputs_embeds",""
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_optimization","TestCosineAnnealingWithWarmupDecay","","","test_no_warmup",""
"passed","Thu May 21 17:19:49 GMT 2026","Thu May 21 17:19:49 GMT 2026","1","tests.transformers.phi3","test_modeling","Phi3ModelTest","","","test_attention_outputs",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_audio_utils","TestAudioUtils","","","test_spectrogram_invalid_power_for_db",""
"passed","Thu May 21 17:29:44 GMT 2026","Thu May 21 17:29:44 GMT 2026","2","tests.transformers","test_ring_flash_attention","TestRingFlashAttention","","","test_masked_flash_attention",""
"passed","Thu May 21 17:19:53 GMT 2026","Thu May 21 17:19:54 GMT 2026","225","tests.transformers.qwen2","test_modeling","Qwen2ModelTest","","","test_beam_search_generate",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.nn","test_ai_dpo_loss","TestCalDpoLoss","","","test_dpop_loss","Test cal_dpo_loss with dpop loss type."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","0","tests.ai_edited_test.nn","test_ai_generation_utils","TestBeamHypotheses","","","test_add_with_origin_len","add with origin_len should use it in length penalty calculation."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_formatter","TestStringFormatter","","","test_apply_with_placeholder",""
"passed","Thu May 21 17:08:53 GMT 2026","Thu May 21 17:08:53 GMT 2026","1","tests.generation","test_logits_process","LogitsProcessorTest","","","test_no_repeat_ngram_dist_processor",""
"passed","Thu May 21 17:17:46 GMT 2026","Thu May 21 17:17:46 GMT 2026","0","tests.transformers.kimi_k2","test_modeling","KimiK2ModelTest","","","test_generate_without_input_ids",""
"passed","Thu May 21 17:14:39 GMT 2026","Thu May 21 17:14:41 GMT 2026","2563","tests.transformers.glm4v_moe","test_processor","Glm4vMoeProcessorTest","","","test_doubly_passed_kwargs_video",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorMoELayers","","","test_routed_expert_sonic_moe",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_aistudio_utils","TestAistudioUtils","","","test_aistudio_download_value_error","Test aistudio_download when download raises ValueError."
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_layer","TestMoELayerDummyMode","","","test_expert_list_creation","Test that expert list is created correctly in dummy mode."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","2","tests.ai_edited_test.trainer","test_ai_async_handler","TestAsyncHandler","","","test_AsyncCheckpointHandler_unlink_no_async",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_quantization_config","TestQuantizationConfigInit","","","test_fp8linear_on_hopper_ok","Test fp8linear on Hopper GPU (arch 89) works fine."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabToJson","","","test_from_json_string",""
"passed","Thu May 21 17:25:42 GMT 2026","Thu May 21 17:25:44 GMT 2026","1775","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_unstructured_kwargs",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_ckpt_converter","TestConstants","","","test_optimizer_state_name_suffix","Test OPTIMIZER_STATE_NAME_SUFFIX list."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_data_tokenizer","TestBaseTokenizer","","","test_get_tokenizer_returns_none","Test that get_tokenizer returns None (no tokenizer attribute set)."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","2","tests.ai_edited_test.nn","test_ai_mlp","TestMLP","","","test_mlp_init_custom_sizes","MLP with custom hidden_size and intermediate_size."
"passed","Thu May 21 17:11:28 GMT 2026","Thu May 21 17:11:28 GMT 2026","64","tests.transformers.deepseek_v3","test_modeling","DeepseekV3ModelTest","","","test_model_position_ids",""
"passed","Thu May 21 17:24:05 GMT 2026","Thu May 21 17:24:05 GMT 2026","1","tests.transformers.qwen2_vl","test_vision_process","TestQwenVisionProcessing","","","test_fetch_image_with_resized_dimensions","Test fetch_image with pre-specified resized dimensions."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_formatter","TestEmptyFormatter","","","test_no_placeholder_allowed","EmptyFormatter should not contain placeholders."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","5","tests.ai_edited_test.nn","test_ai_moe_alltoall_layer","TestMOEAlltoAllLayerCalcRouterLoss","","","test_calc_router_loss_with_aux_loss","Test _calc_router_loss when router_aux_loss_coef is nonzero."
"passed","Thu May 21 17:29:12 GMT 2026","Thu May 21 17:29:12 GMT 2026","0","tests.transformers","test_configuration_utils","ConfigurationUtilsTest","","","test_parse_config_with_single_config",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","2","tests.ai_edited_test.quantization","test_ai_unified_checkpoint_quantization","TestUnifiedCheckpointQuantization","","","test_dequant_unified_optimizer_o1_moment2",""
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","0","tests.ai_edited_test.cli","test_ai_data_args","TestDataArguments","","","test_custom_packing_and_padding_free","Test enabling packing and padding_free."
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_ie_utils","TestGetRelationTypeDict","","","test_empty_data",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","3","tests.ai_edited_test.nn","test_ai_moe_alltoall_layer","TestMOEAlltoAllLayerInit","","","test_init_zero_tensor_created","Test that self.zero is a float32 tensor."
"passed","Thu May 21 17:11:44 GMT 2026","Thu May 21 17:11:44 GMT 2026","1","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_beam_search_generate",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","3","tests.ai_edited_test.nn","test_ai_topk_gate","TestTopKGateCalOrthogonalLoss","","","test_orthogonal_loss_multimodel","Test orthogonal loss with multimodel_experts."
"passed","Thu May 21 17:11:45 GMT 2026","Thu May 21 17:11:46 GMT 2026","312","tests.transformers.ernie4_5_moe_vl","test_modeling","Ernie4_5_VLModelTest","","","test_determinism",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_formatter","TestStringFormatter","","","test_requires_placeholder","StringFormatter must contain a placeholder."
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestStandardMoEGate","","","test_forward_invalid_topk_method_raises","Test that invalid topk_method raises NotImplementedError."
"passed","Thu May 21 17:28:31 GMT 2026","Thu May 21 17:28:31 GMT 2026","493","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_forward_signature",""
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","0","tests.ai_edited_test.cli","test_ai_convert_ckpt_sft","TestRegexPatterns","","","test_expert_w1_re_v2","Test _EXPERT_W1_RE_v2 pattern matching."
"passed","Thu May 21 17:16:47 GMT 2026","Thu May 21 17:16:47 GMT 2026","1","tests.transformers.glm_ocr","test_image_processor","GlmOcrImageProcessorTest","","","test_auto_image_processor","Verify that AutoImageProcessor correctly loads Glm46VImageProcessor"
"passed","Thu May 21 17:17:24 GMT 2026","Thu May 21 17:17:25 GMT 2026","1437","tests.transformers.glm_ocr","test_processor","Glm46VProcessorTest","","","test_processor_to_json_string",""
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_utils","TestTopkToPermutedIndices","","","test_basic_permutation","Test basic topk to permuted indices conversion."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_quant_utils","TestParseWeightQuantizeAlgo","","","test_dict_algo_no_match","Test dict algo without matching module."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabInitFromTokenToIdx","","","test_init_from_token_to_idx_none_raises",""
"passed","Thu May 21 17:08:56 GMT 2026","Thu May 21 17:08:56 GMT 2026","1","tests.mergekit","test_merge_method","TestMergeMethod","","","test_slerp",""
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","0","tests.ai_edited_test.cli","test_ai_convert_ckpt_sft","TestPaddleNameToHfNames","","","test_norm_weight","Test conversion of norm weight."
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","1","tests.ai_edited_test.cli","test_ai_dpo_trainer","TestPreparePipelineDPOInputsFunc","","","test_dict_input_with_attention_mask",""
"passed","Thu May 21 17:28:09 GMT 2026","Thu May 21 17:28:09 GMT 2026","1","tests.transformers.qwen3_vl","test_video_processor","Qwen3VLVideoProcessingTest","","","test_video_processor_to_json_string",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","1","tests.ai_edited_test.utils","test_ai_tools","TestToolsUtils","","","test_get_bool_ids_greater_than_simple",""
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","14","tests.ai_edited_test.nn","test_ai_moe_deepep_layer","TestModularMoELayer","","","test_forward_preserves_shape","Test that forward preserves input shape."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_quantization_utils","TestQuantizationUtils","","","test_convert_to_qlora_state_dict_import_error",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorExtractParams","","","test_extract_with_fd_fallback",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_loss_utils","TestSubbatch","","","test_subbatch_same_arg_idx_invalid_raises","same_arg_idx with i <= same_arg_idx[i] should raise AssertionError."
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_negative_height_raises",""
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.nn","test_ai_sink_impl","TestFlashmaskAttentionForwardDispatch","","","test_fa_version_3_calls_flashmask_with_scale","Test that FA version 3 calls flashmask_attention with softmax_scale."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","2","tests.ai_edited_test.nn","test_ai_moe_all_gather","TestAlltoAllSmart","","","test_all_none_inputs_raises","Test that all None inputs raises RuntimeError."
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_pp_model","TestRMSNormPipe","","","test_init_with_sequence_parallel","Test RMSNormPipe initialization with sequence_parallel=True."
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_fp8","TestRegisterScale","","","test_register_scale_creates_weight_scale_inv_for_quantized_weight","Test register_scale when weight element size is 1 (quantized)."
"passed","Thu May 21 17:08:08 GMT 2026","Thu May 21 17:08:08 GMT 2026","2","tests.dataset","test_mix_datasets","TestInterleaveDatasetContent","","","test_interleave_under_stops_at_first_exhausted","interleave_under should stop as soon as any source is exhausted once."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_all_to_all","TestAlltoAllInputValidation","","","test_forward_preserves_dtype","Test that forward preserves input dtype."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorInverse","","","test_inv_basic_weights_tied",""
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_utils","TestParseMoeGroup","","","test_case_insensitive","Test that group types are case-insensitive."
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","3","tests.ai_edited_test.transformers","test_ai_moe_gate","TestPretrainedMoEGateTop1Gating","","","test_top1gating_basic",""
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_phi3_tokenizer","TestPhi3Tokenizer","","","test_is_subclass_of_mixin","Should be a subclass that includes PaddleTokenizerMixin."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_audio_utils","TestAudioUtils","","","test_create_triangular_filter_bank_non_negative",""
"passed","Thu May 21 17:08:20 GMT 2026","Thu May 21 17:08:24 GMT 2026","4501","tests.dataset","test_packing","TestPacking","","","test_greedy_packing_position_ids_reset_per_sample","Each sample in a greedy-packed batch should have position_ids starting from 0."
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestNormalizeImage","","","test_normalize_channel_first",""
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_data_collator","TestTolist","","","test_paddle_tensor_input","Test that paddle.Tensor is converted to list."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.peft","test_ai_lora_utils","TestRngCtx","","","test_rng_ctx_with_mp_and_dynamic_mode","Test rng_ctx returns rng_state when is_mp=True and in_dynamic_mode=True."
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestMoEGateMixin","","","test_cal_z_loss","Test _cal_z_loss returns a scalar tensor."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_quantization_config","TestQuantizationConfigSerialization","","","test_to_json_file","Test to_json_file writes valid JSON to file."
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","12","tests.ai_edited_test.transformers","test_ai_kimi_k2_tokenizer","TestKimiK2TikTokenTokenizer","","","test_encode",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","1","tests.ai_edited_test.utils","test_ai_moe_hybrid_parallel","TestMoEHybridParallelClipGradInit","","","test_getattr_delegates_to_clip",""
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","0","tests.ai_edited_test.cli","test_ai_export_args","TestExportArguments","","","test_default_copy_tokenizer_true","Test default copy_tokenizer is True."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabIndexing","","","test_getitem_tuple",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","1","tests.ai_edited_test.trainer","test_ai_uc_utils","TestUnwrapOptimizer","","","test_nested_unwrap","Test unwrapping through multiple levels."
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","2","tests.ai_edited_test.transformers","test_ai_moe_gate_auto","TestPretrainedMoEGateAutoTopkGating","","","test_topkgating_group_limited_greedy",""
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","2","tests.ai_edited_test.cli","test_ai_export","TestCheckDownloadRepo","","","test_non_local_model_with_env_download_source","Test non-local model uses DOWNLOAD_SOURCE env variable."
"passed","Thu May 21 17:29:54 GMT 2026","Thu May 21 17:29:54 GMT 2026","1","tests.ai_edited_test.cli","test_ai_generating_args","TestGeneratingArguments","","","test_multiple_custom_values","Test setting multiple custom values at once."
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","2","tests.ai_edited_test.cli","test_ai_ernie_config","TestErnieMoEConfig","","","test_scoring_func_softmax","Test scoring_func with softmax."
